Fecha;Artículo;Descripción;Cnt.;Importe
02/06/2026;9788412809572;EL SUICIDIO OCCIDENTAL;1;22,90
02/06/2026;9788416677955;CAIDOS,LOS;1;15,90
02/06/2026;9788418342288;FALSA GUERRA;1;18,90
02/06/2026;9788420460888;LAS CARTAS DEL BOOM;1;23,90
02/06/2026;9788410352186;PENSAMIENTO EROTICO, EL;1;21,90
02/06/2026;9791399092455;EL CARTEL PROTESTA;1;45,00
02/06/2026;9788410309982;JOSÉ LEZAMA LIMA: UNA BIOGRAFÍA;1;35,00
03/06/2026;9788410323575;CUADERNO BLACKIE BOOKS. VOL. 14;1;12,90
03/06/2026;9788410309982;JOSÉ LEZAMA LIMA: UNA BIOGRAFÍA;1;35,00
04/06/2026;9788432249808;HISTORIAS DE FANTASMAS;1;20,81
04/06/2026;9788483104873;TUYO ES EL REINO;1;10,95
05/06/2026;9788416748679;TANGO SATÁNICO;1;24,00
05/06/2026;9798288505010;MI ÚLTIMO VIAJE EN LADA;1;20,00
05/06/2026;9788417925963;CICATRICES;1;20,90
06/06/2026;9788439745297;LOCO DE DIOS EN EL FIN DEL MUNDO. EL;1;23,90
06/06/2026;9788466367677;UN MUNDO FELIZ;1;14,21
06/06/2026;9788467594454;POLICAN;1;13,78
06/06/2026;9788411207652;ANIMALES DEL BOSQUE;1;5,95
09/06/2026;9788410552067;POLICAN.13 ERASE UNA VEZ JOSELITO;1;14,50
09/06/2026;9788414359686;LOS TITANES DEL FÚTBOL,2;1;9,50
09/06/2026;9788414336892;PETER PAN;1;13,95
09/06/2026;9788466338370;VESTIDO DE NOVIA (DEBOLSILLO);1;12,95
10/06/2026;9788420671772;BODAS DE SANGRE;1;12,95
11/06/2026;9788439745297;LOCO DE DIOS EN EL FIN DEL MUNDO. EL -;1;23,90
11/06/2026;9788419851819;NOMBRES, LOS;1;22,00
11/06/2026;9788420483733;EL ALBERGUE DE LAS MUJERES TRISTES;1;8,00
11/06/2026;9788432244582;EL BUEN MAL;1;19,90
11/06/2026;9788411076845;WENDY;1;21,76
11/06/2026;9788467054743;CAPITANES INTREPIDOS;1;13,25
11/06/2026;9788420439846;LA HIJA                                     -;1;23,90
12/06/2026;9788433926463;REINO, EL - CM;1;15,90
12/06/2026;9798298424721;EFLUVIOS;1;10,00
12/06/2026;9798298424721;EFLUVIOS;1;10,00
12/06/2026;9788410183506;ELOGIO DE LAS VIRTUDES MINÚSCULAS;1;19,95
12/06/2026;9798298424721;EFLUVIOS;1;10,00
12/06/2026;9798298424721;EFLUVIOS;1;10,00
12/06/2026;9798298424721;EFLUVIOS;1;10,00
13/06/2026;9788411829625;LYL.UN DIA CON LOLA Y LOLO;1;13,95
13/06/2026;9788491073093;SUPE.EL CUERPO HUMANO;1;5,95
13/06/2026;9788416434749;MARCELINA EN LA COCINA 12ªED;1;15,95
13/06/2026;9791370092573;EL MAESTRO Y MARGARITA;1;13,50
13/06/2026;9788410183728;EL AYUDANTE;1;21,95
16/06/2026;9788411480918;NOVELA DE AJEDREZ. MENDE;1;11,95
16/06/2026;9788413185408;CCM.LOS NUMEROS DEL 1 AL 10;1;5,95
16/06/2026;9781847921758;THE MYTH OF THE STRONG LEADER;1;5,00
16/06/2026;9788498381849;LA CASA DE LA MEZQUITA;1;4,00
17/06/2026;9788410552425;HDC.MOA, LA BOA;1;12,95
17/06/2026;9788411480918;NOVELA DE AJEDREZ. MENDE;1;11,35
17/06/2026;9791387922405;CINCO HERIDAS, LAS;1;25,60
17/06/2026;9788413922669;DN.UN DIA ESPECIAL PARA DINO NINO;1;5,65
17/06/2026;9788418342257;LOS NOMBRES PROPIOS;1;19,90
17/06/2026;9788430626953;MEDITACIONES;1;22,90
17/06/2026;9788433947949;MI TRABAJO;1;23,90
17/06/2026;9788417552374;CUADERNO BLACKIE BOOKS. VOL. 8;1;12,90
17/06/2026;9788419089861;ESPAÑOL QUE ENAMORO AL MUNDO, EL;1;20,95
18/06/2026;9788433980830;GRATITUDES, LAS;1;19,90
18/06/2026;9788491073079;SUPE.DINOSAURIOS;1;5,95
18/06/2026;9788423355532;LAS ARMAS Y LAS LETRAS;1;35,00
18/06/2026;9788423361885;MADRID 1945;1;23,90
18/06/2026;9788411488853;MADAME BOVARY;1;13,25
19/06/2026;9788420478807;MALAHERBA;1;17,90
19/06/2026;9791387640644;EL LIBRERO DE GAZA;1;18,00
19/06/2026;9788432228056;RUIDO DE FONDO;1;22,50
19/06/2026;9788410476097;LA CASA VACIA;1;11,90
19/06/2026;9788410476097;LA CASA VACIA;1;11,90
19/06/2026;9788410476097;LA CASA VACIA;1;11,90
19/06/2026;9788410476097;LA CASA VACIA;1;11,90
19/06/2026;9788087656631;PERRO CUBANO;1;12,90
19/06/2026;9788412236576;LA TIRANÍA DE LAS MOSCAS;1;19,90
20/06/2026;9788408278634;LOS MISERABLES;1;19,95
20/06/2026;9788433980830;GRATITUDES, LAS;1;19,90
20/06/2026;9788410323575;CUADERNO BLACKIE BOOKS. VOL. 14;1;12,90
20/06/2026;9788437641683;NADA;1;12,95
23/06/2026;9788410552067;POLICAN.13 ERASE UNA VEZ JOSELITO;1;14,50
23/06/2026;9788413615417;VALENTINA. LA FIESTA PIRATA;1;12,90
23/06/2026;9788426403001;EN MANOS DE LAS FURIAS;1;6,00
23/06/2026;9788492865505;LA LIBRERÍA AMBULANTE;1;6,00
23/06/2026;9789200041433;EL JILGUERO;1;6,00
23/06/2026;9788494255274;TONY PAGODA Y SUS AMIGOS;1;19,90
23/06/2026;9788401382109;EVA LUNA;1;6,00
24/06/2026;9788420470078;ENVIADO ESPECIAL;1;23,90
24/06/2026;9788466388153;EL EXTRANJERO;1;14,96
24/06/2026;9788412447965;CAMINAR POR AGUAS CRISTALINAS;1;23,90
25/06/2026;9788413615417;VALENTINA. LA FIESTA PIRATA;1;12,90
25/06/2026;9788469643006;ÑAC-ÑAC QUIERE MERENDAR;1;17,50
26/06/2026;9788419877277;FABULAS COMPLETAS;1;19,90
26/06/2026;9788419102324;ANP.UNA CARRERA MUY MARRON;1;11,95
26/06/2026;9788467082159;LO INESPERADO;1;22,90
